Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price,Type,Cost,Rarity
1,0,Valeron Wardens,Magic Origins,203,Near Mint,English,,,,,,,,,Creature  - Human Monk,{2}{G},Uncommon
2,0,Valor in Akros,Magic Origins,39,Near Mint,English,,,,,,,,,Enchantment,{3}{W},Uncommon
1,0,Valor Made Real,Conspiracy,86,Near Mint,English,,,,,,,,0,Instant,{W},Common
1,0,Valor Made Real,Dissension,20,Near Mint,English,,,,,,,,,Instant,{W},Common
2,0,Vampire Bats,Fourth Edition,51,Near Mint,English,,,,,,,,0,Creature  - Bat,{B},Common
3,0,Vampire's Zeal,Ixalan,43,Near Mint,English,,,,,,,,,Instant,{W},Common
1,0,Vampiric Fury,Innistrad,167,Near Mint,English,,,,,,,,,Instant,{1}{R},Common
1,0,Vandalize,Dragons of Tarkir,165,Near Mint,English,,,,,,,,,Sorcery,{4}{R},Common
4,0,Vanquish the Foul,Theros,35,Near Mint,English,,,,,,,,,Sorcery,{5}{W},Uncommon
2,0,Vanquish the Weak,Ixalan,127,Near Mint,English,,,,,,,,,Instant,{2}{B},Common
1,0,Vapor Snag,New Phyrexia,48,Near Mint,English,,,,,,,,0,Instant,{U},Common
3,0,Vaporkin,Theros,72,Near Mint,English,,,,,,,,,Creature  - Elemental,{1}{U},Common
1,0,Varchild's Crusader,Alliances,121,Near Mint,English,,,,,,,,,Creature  - Human Knight,{3}{R},Common
2,0,Vastwood Gorger,Zendikar,192,Near Mint,English,,,,,,,,0,Creature  - Wurm,{5}{G},Common
3,0,Vastwood Gorger,Magic 2012,200,Near Mint,English,,,,,,,,0,Creature  - Wurm,{5}{G},Common
2,0,Vastwood Gorger,Magic Origins,204,Near Mint,English,,,,,,,,,Creature  - Wurm,{5}{G},Common
2,0,Vault Skyward,Scars of Mirrodin,51,Near Mint,English,,,,,,,,,Instant,{U},Common
2,0,Vector Asp,Scars of Mirrodin,219,Near Mint,English,,,,,,,,,Artifact Creature  - Snake,{1},Common
1,0,Vedalken Blademaster,Kaladesh,68,Near Mint,English,,,,,,,,,Creature  - Vedalken Soldier,{2}{U},Common
1,0,Vedalken Dismisser,Modern Masters,69,Near Mint,English,,,,,,,,0,Creature  - Vedalken Wizard,{5}{U},Common
1,0,Vedalken Infuser,Mirrodin Besieged,37,Near Mint,English,,,,,,,,,Creature - Vedalken Wizard,{3}{U},Uncommon
2,0,Venerable Monk,Eighth Edition,55,Near Mint,English,,,,,,,,0,Creature  - Human Monk Cleric,{2}{W},Common
1,0,Venerable Monk,Ninth Edition,51,Near Mint,English,,,,,,,,0,Creature  - Human Monk Cleric,{2}{W},Common
2,0,Vengeance,Seventh Edition,54,Near Mint,English,,,,,,,,0,Sorcery,{3}{W},Uncommon
2,0,Vengeance,Eighth Edition,2,Near Mint,English,,,,,,,,0,Sorcery,{3}{W},Uncommon
2,0,Vengeful Dead,Scourge,80,Near Mint,English,,,,,,,,,Creature  - Zombie,{3}{B},Common
1,0,Vengeful Rebel,Aether Revolt,73,Near Mint,English,,,,,,,,,Creature  - Aetherborn Warrior,{2}{B},Uncommon
4,0,Venom,The Dark,53,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{1}{G}{G},Common
1,0,Venom,Fourth Edition,164,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{1}{G}{G},Common
1,0,Venom Sliver,Magic 2015 Core Set,205,Near Mint,English,,,,,,,,,Creature  - Sliver,{1}{G},Uncommon
1,0,Venser's Sliver,Time Spiral,267,Near Mint,English,,,,,,,,,Artifact Creature  - Sliver,{5},Common
1,0,Vent Sentinel,Rise of the Eldrazi,171,Near Mint,English,,,,,,,,,Creature  - Elemental,{3}{R},Common
5,0,Verdant Automaton,Aether Revolt,180,Near Mint,English,,,,,,,,,Artifact Creature  - Construct,{2},Common
2,0,Verdant Embrace,Time Spiral,232,Near Mint,English,,,,,,,,,Enchantment  - Aura,{3}{G}{G},Rare
4,0,Verdant Haven,Magic 2015 Core Set,206,Near Mint,English,,,,,,,,,Enchantment  - Aura,{2}{G},Common
1,0,Verdant Rebirth,Ixalan,212,Near Mint,English,,,,,,,,,Instant,{1}{G},Uncommon
1,0,Vessel of Malignity,Shadows over Innistrad,144,Near Mint,English,,,,,,,,,Enchantment,{1}{B},Common
1,0,Vestige of Emrakul,Battle for Zendikar,136,Near Mint,English,,,,,,,,,Creature  - Eldrazi Drone,{3}{R},Common
2,0,Veteran Cavalier,Ninth Edition,52,Near Mint,English,,,,,,,,,Creature  - Human Knight,{W}{W},Common
2,0,Veteran's Sidearm,Magic Origins,242,Near Mint,English,,,,,,,,,Artifact  - Equipment,{2},Common
1,0,Vial of Dragonfire,Dragons of Tarkir,247,Near Mint,English,,,,,,,,,Artifact,{2},Common
1,0,Vial of Poison,Magic 2014 Core Set,226,Near Mint,English,,,,,,,,,Artifact,{1},Uncommon
1,0,Viashino Bladescout,Time Spiral,185,Near Mint,English,,,,,,,,,Creature  - Viashino Scout,{1}{R}{R},Common
1,0,Viashino Firstblade,Dragon's Maze,113,Near Mint,English,,,,,,,,,Creature  - Viashino Soldier,{1}{R}{W},Common
1,0,Viashino Racketeer,Return to Ravnica,112,Near Mint,English,,,,,,,,,Creature  - Viashino Rogue,{2}{R},Common
1,0,Viashino Sandscout,Tenth Edition,246,Near Mint,English,,,,,,,,,Creature  - Viashino Scout,{1}{R},Common
1,0,Viashino Warrior,Mirage,200,Near Mint,English,,,,,,,,0,Creature  - Viashino Warrior,{3}{R},Common
4,0,Vicious Hunger,Eighth Edition,171,Near Mint,English,,,,,,,,,Sorcery,{B}{B},Common
2,0,Victorious Destruction,New Phyrexia,99,Near Mint,English,,,,,,,,,Sorcery,{4}{R},Common
1,0,Vigil for the Lost,Scars of Mirrodin,26,Near Mint,English,,,,,,,,,Enchantment,{3}{W},Uncommon
5,0,Vigilant Drake,Seventh Edition,109,Near Mint,English,,,,,,,,,Creature  - Drake,{4}{U},Common
1,0,Vigorous Charge,Invasion,222,Near Mint,English,,,,,,,,,Instant,{G},Common
1,0,Vildin-Pack Outcast,Eldritch Moon,148,Near Mint,English,,,,,,,,,Creature  - Werewolf Horror,{4}{R},Common
1,0,Vile Rebirth,Magic 2014 Core Set,121,Near Mint,English,,,,,,,,,Instant,{B},Common
1,0,Village Elder,Mirage,149,Near Mint,English,,,,,,,,,Creature  - Human Druid,{G},Common
1,0,Vine Trellis,Eighth Edition,287,Near Mint,English,,,,,,,,,Creature  - Plant Wall,{1}{G},Common
3,0,Vineweft,Magic 2015 Core Set,207,Near Mint,English,,,,,,,,,Enchantment  - Aura,{G},Common
1,0,Violent Impact,Amonkhet,154,Near Mint,English,,,,,,,,,Sorcery,{3}{R},Common
5,0,Viper's Kiss,Theros,109,Near Mint,English,,,,,,,,,Enchantment  - Aura,{B},Common
4,0,Viral Drake,New Phyrexia,49,Near Mint,English,,,,,,,,,Creature  - Drake,{3}{U},Uncommon
2,0,Viridescent Wisps,Shadowmoor,132,Near Mint,English,,,,,,,,,Instant,{G},Common
6,0,Viridian Betrayers,New Phyrexia,124,Near Mint,English,,,,,,,,,Creature  - Elf Warrior,{1}{G}{G},Common
3,0,Viridian Emissary,Mirrodin Besieged,95,Near Mint,English,,,,,,,,0,Creature - Elf Scout,{1}{G},Common
1,0,Viridian Harvest,New Phyrexia,125,Near Mint,English,,,,,,,,,Enchantment  - Aura,{G},Common
1,0,Viridian Joiner,Mirrodin,138,Near Mint,English,,,,,,,,,Creature  - Elf Druid,{2}{G},Common
1,0,Viridian Revel,Scars of Mirrodin,132,Near Mint,English,,,,,,,,,Enchantment,{1}{G}{G},Uncommon
2,0,Virulent Wound,Mirrodin Besieged,57,Near Mint,English,,,,,,,,,Instant,{B},Common
2,0,Viscera Seer,Magic 2011,120,Near Mint,English,,,,,,,,,Creature  - Vampire Wizard,{B},Common
1,0,Viscerid Armor,Alliances,60,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{1}{U},Common
1,0,Viscerid Armor,Alliances,61,Near Mint,English,,,,,,,,,Enchantment  - Aura,{1}{U},Common
2,0,Visions of Brutality,Oath of the Gatewatch,81,Near Mint,English,,,,,,,,,Enchantment  - Aura,{1}{B},Uncommon
1,0,Vitality Charm,Onslaught,296,Near Mint,English,,,,,,,,,Instant,{G},Common
2,0,Vizzerdrix,Seventh Edition,110,Near Mint,English,,,,,,,,0,Creature  - Rabbit Beast,{6}{U},Rare
2,0,Vizzerdrix,Eighth Edition,5,Near Mint,English,,,,,,,,0,Creature  - Rabbit Beast,{6}{U},Rare
1,0,Void Attendant,Battle for Zendikar,169,Near Mint,English,,,,,,,,,Creature  - Eldrazi Processor,{2}{G},Uncommon
1,0,Void Grafter,Oath of the Gatewatch,150,Near Mint,English,,,,,,,,,Creature  - Eldrazi Drone,{1}{G}{U},Uncommon
5,0,Void Snare,Magic 2015 Core Set,82,Near Mint,English,,,,,,,,,Sorcery,{U},Common
1,0,Volcanic Geyser,Magic 2014 Core Set,160,Near Mint,English,,,,,,,,,Instant,{X}{R}{R},Uncommon
2,0,Volcanic Hammer,Seventh Edition,226,Near Mint,English,,,,,,,,0,Sorcery,{1}{R},Common
4,0,Volcanic Hammer,Eighth Edition,231,Near Mint,English,,,,,,,,0,Sorcery,{1}{R},Common
4,0,Volcanic Rambler,Magic Origins,167,Near Mint,English,,,,,,,,,Creature  - Elemental,{5}{R},Common
1,0,Volcanic Rush,Dragons of Tarkir,166,Near Mint,English,,,,,,,,,Instant,{4}{R},Common
2,0,Volt Charge,New Phyrexia,100,Near Mint,English,,,,,,,,,Instant,{2}{R},Common
1,0,Voltaic Key,Magic 2011,219,Near Mint,English,,,,,,,,,Artifact,{1},Uncommon
1,0,Voracious Vampire,Rivals of Ixalan,91,Near Mint,English,,,,,,,,,Creature  - Vampire Knight,{2}{B},Common
1,0,Voracious Wurm,Magic 2014 Core Set,200,Near Mint,English,,,,,,,,,Creature  - Wurm,{1}{G},Uncommon
1,0,"Vorosh, the Hunter",Commander,235,Near Mint,English,,,,,,,,0,Legendary Creature  - Dragon,{3}{G}{U}{B},Rare
3,0,Vorrac Battlehorns,Mirrodin,271,Near Mint,English,,,,,,,,,Artifact  - Equipment,{2},Common
1,0,Vorstclaw,Avacyn Restored,201,Near Mint,English,,,,,,,,,Creature  - Elemental Horror,{4}{G}{G},Uncommon
1,0,Vow of Flight,Commander,68,Near Mint,English,,,,,,,,,Enchantment  - Aura,{2}{U},Uncommon
1,0,Vow of Malice,Commander,107,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{2}{B},Uncommon
1,0,Vow of Wildness,Commander,178,Near Mint,English,,,,,,,,,Enchantment  - Aura,{2}{G},Uncommon
2,0,Voyage's End,Theros,73,Near Mint,English,,,,,,,,,Instant,{1}{U},Common
1,1,Voyage's End,Theros,73,Near Mint,English,foil,,,,,,,0,Instant,{1}{U},Common
3,0,Voyaging Satyr,Theros,182,Near Mint,English,,,,,,,,,Creature  - Satyr Druid,{1}{G},Common
1,0,"Vraska, Relic Seeker",Ixalan,232,Near Mint,English,,,,,,,,,Legendary Planeswalker  - Vraska,{4}{B}{G},MythicRare
4,0,Vulpine Goliath,Theros,183,Near Mint,English,,,,,,,,,Creature  - Fox,{4}{G}{G},Common
1,0,Vulshok Berserker,Mirrodin,111,Near Mint,English,,,,,,,,0,Creature  - Human Berserker,{3}{R},Common
1,0,Vulshok Berserker,Magic 2011,159,Near Mint,English,,,,,,,,,Creature  - Human Berserker,{3}{R},Common
3,0,Vulshok Gauntlets,Mirrodin,273,Near Mint,English,,,,,,,,,Artifact  - Equipment,{2},Common
3,0,Vulshok Heartstoker,Scars of Mirrodin,107,Near Mint,English,,,,,,,,,Creature  - Human Shaman,{2}{R},Common
1,0,Vulshok Morningstar,Ninth Edition,315,Near Mint,English,,,,,,,,,Artifact  - Equipment,{2},Uncommon
1,0,Vulturous Zombie,Commander,236,Near Mint,English,,,,,,,,0,Creature  - Plant Zombie,{3}{B}{G},Rare
2,0,Wailing Ghoul,Eldritch Moon,112,Near Mint,English,,,,,,,,,Creature  - Zombie,{1}{B},Common
1,0,Wake of Vultures,Eternal Masters,115,Near Mint,English,,,,,,,,,Creature  - Bird,{3}{B},Common
1,0,Wake the Reflections,Dragon's Maze,10,Near Mint,English,,,,,,,,0,Sorcery,{W},Common
1,0,Walk the Plank,Ixalan,130,Near Mint,English,,,,,,,,,Sorcery,{B}{B},Uncommon
1,0,Walker of the Grove,Morningtide,138,Near Mint,English,,,,,,,,,Creature  - Elemental,{6}{G}{G},Uncommon
1,0,Walker of the Wastes,Oath of the Gatewatch,10,Near Mint,English,,,,,,,,,Creature  - Eldrazi,{4}{C},Uncommon
1,0,Walking Corpse,Magic 2015 Core Set,278,Near Mint,English,,,,,,,,,Creature  - Zombie,{1}{B},Common
1,0,Wall of Air,Revised Edition,90,Near Mint,English,,,,,,,,0,Creature  - Wall,{1}{U}{U},Uncommon
7,0,Wall of Air,Seventh Edition,111,Near Mint,English,,,,,,,,0,Creature  - Wall,{1}{U}{U},Uncommon
4,0,Wall of Deceit,Legions,55,Near Mint,English,,,,,,,,,Creature  - Wall,{1}{U},Uncommon
2,0,Wall of Essence,Magic 2015 Core Set,41,Near Mint,English,,,,,,,,,Creature  - Wall,{1}{W},Uncommon
1,0,Wall of Fire,Seventh Edition,227,Near Mint,English,,,,,,,,0,Creature  - Wall,{1}{R}{R},Uncommon
3,0,Wall of Fire,Magic 2015 Core Set,167,Near Mint,English,,,,,,,,,Creature  - Wall,{1}{R}{R},Common
1,0,Wall of Ice,Fourth Edition,167,Near Mint,English,,,,,,,,,Creature  - Wall,{2}{G},Uncommon
2,0,Wall of Limbs,Magic 2015 Core Set,121,Near Mint,English,,,,,,,,,Creature  - Zombie Wall,{2}{B},Uncommon
1,0,Wall of Mulch,Magic 2015 Core Set,208,Near Mint,English,,,,,,,,,Creature  - Wall,{1}{G},Uncommon
1,0,Wall of Pine Needles,Ice Age,162,Near Mint,English,,,,,,,,,Creature  - Plant Wall,{3}{G},Uncommon
4,0,Wall of Resistance,Mirage,250,Near Mint,English,,,,,,,,,Creature  - Wall,{1}{W},Common
1,0,Wall of Resurgence,Oath of the Gatewatch,39,Near Mint,English,,,,,,,,,Creature  - Wall,{2}{W},Uncommon
1,0,Wall of Shields,Ice Age,322,Near Mint,English,,,,,,,,,Artifact Creature  - Wall,{3},Uncommon
1,0,Wall of Spears,Eighth Edition,320,Near Mint,English,,,,,,,,,Artifact Creature  - Wall,{3},Uncommon
1,0,Wall of Stone,Eighth Edition,232,Near Mint,English,,,,,,,,,Creature  - Wall,{1}{R}{R},Uncommon
2,0,Wall of Tanglecord,Scars of Mirrodin,222,Near Mint,English,,,,,,,,,Artifact Creature  - Wall,{2},Common
1,0,Wall of Torches,Magic 2012,159,Near Mint,English,,,,,,,,,Creature  - Wall,{1}{R},Common
1,0,Wander in Death,Amonkhet,115,Near Mint,English,,,,,,,,,Sorcery,{2}{B},Common
1,0,Wanderguard Sentry,Mirrodin,56,Near Mint,English,,,,,,,,0,Creature  - Drone,{4}{U},Common
1,0,Wandering Champion,Fate Reforged,29,Near Mint,English,,,,,,,,,Creature  - Human Monk,{1}{W},Uncommon
1,0,Wanted Scoundrels,Ixalan,131,Near Mint,English,foil,,,,,,,0,Creature  - Human Pirate,{1}{B},Uncommon
5,0,War Horn,Magic Origins,243,Near Mint,English,,,,,,,,,Artifact,{3},Uncommon
1,0,War Mammoth,Fourth Edition,170,Near Mint,English,,,,,,,,0,Creature  - Elephant,{3}{G},Common
1,0,War-Spike Changeling,Modern Masters,139,Near Mint,English,,,,,,,,0,Creature  - Shapeshifter,{3}{R},Common
1,0,War-Spike Changeling,Morningtide,112,Near Mint,English,,,,,,,,,Creature  - Shapeshifter,{3}{R},Common
2,0,Ward of Lights,Mirage,251,Near Mint,English,,,,,,,,,Enchantment  - Aura,{W}{W},Common
1,0,Warden of the Beyond,Magic 2015 Core Set,42,Near Mint,English,,,,,,,,,Creature  - Human Wizard,{2}{W},Uncommon
1,0,Wardscale Dragon,Fate Reforged,30,Near Mint,English,,,,,,,,,Creature  - Dragon,{4}{W}{W},Uncommon
1,0,Warpath Ghoul,Magic 2012,117,Near Mint,English,,,,,,,,,Creature  - Zombie,{2}{B},Common
1,0,Warped Landscape,Shadows over Innistrad,280,Near Mint,English,,,,,,,,,Land,,Common
1,0,Warren Pilferers,Modern Masters,103,Near Mint,English,,,,,,,,0,Creature  - Goblin Rogue,{4}{B},Common
1,0,Warrior's Honor,Classic Sixth Edition,53,Near Mint,English,,,,,,,,0,Instant,{2}{W},Common
2,0,Warriors' Lesson,Theros,184,Near Mint,English,,,,,,,,,Instant,{G},Uncommon
1,0,Waste Not,Magic 2015 Core Set,122,Near Mint,English,,,,,,,,,Enchantment,{1}{B},Rare
2,0,Wasteland Scorpion,Amonkhet,116,Near Mint,English,,,,,,,,,Creature  - Scorpion,{2}{B},Common
1,0,Watcher Sliver,Time Spiral,45,Near Mint,English,,,,,,,,,Creature  - Sliver,{3}{W},Common
6,0,Watchful Automaton,Aether Revolt,182,Near Mint,English,,,,,,,,,Artifact Creature  - Construct,{3},Common
1,0,Water Elemental,Fourth Edition,115,Near Mint,English,,,,,,,,,Creature  - Elemental,{3}{U}{U},Uncommon
3,0,Watertrap Weaver,Ixalan,87,Near Mint,English,,,,,,,,,Creature  - Merfolk Wizard,{2}{U},Common
1,0,Wave Elemental,Mirage,102,Near Mint,English,,,,,,,,,Creature  - Elemental,{2}{U}{U},Uncommon
5,0,Wave-Wing Elemental,Battle for Zendikar,88,Near Mint,English,,,,,,,,,Creature  - Elemental,{5}{U},Common
3,0,Wavecrash Triton,Theros,74,Near Mint,English,,,,,,,,,Creature  - Merfolk Wizard,{2}{U},Common
1,0,Waxmane Baku,Betrayers of Kamigawa,29,Near Mint,English,,,,,,,,0,Creature  - Spirit,{2}{W},Common
1,0,Wayfarer's Bauble,Modern Masters 2015 Edition,234,Near Mint,English,,,,,,,,0,Artifact,{1},Common
2,0,Wayward Giant,Kaladesh,139,Near Mint,English,,,,,,,,,Creature  - Giant,{4}{R},Common
4,0,Wayward Servant,Amonkhet,208,Near Mint,English,,,,,,,,,Creature  - Zombie,{W}{B},Uncommon
1,0,Weapon Surge,Dragon's Maze,40,Near Mint,English,,,,,,,,,Instant,{R},Common
3,0,Weave Fate,Khans of Tarkir,61,Near Mint,English,,,,,,,,,Instant,{3}{U},Common
1,0,Web,Ninth Edition,281,Near Mint,English,,,,,,,,,Enchantment  - Aura,{G},Uncommon
1,0,Weed-Pruner Poplar,Morningtide,83,Near Mint,English,,,,,,,,,Creature  - Treefolk Assassin,{4}{B},Common
1,0,Weight of the Underworld,Born of the Gods,86,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{3}{B},Common
3,0,Weight of the Underworld,Magic Origins,126,Near Mint,English,,,,,,,,,Enchantment  - Aura,{3}{B},Common
1,0,Weirded Vampire,Eldritch Moon,113,Near Mint,English,,,,,,,,,Creature  - Vampire Horror,{3}{B},Common
5,0,Welder Automaton,Aether Revolt,183,Near Mint,English,,,,,,,,,Artifact Creature  - Construct,{2},Common
3,0,Weldfast Monitor,Kaladesh,238,Near Mint,English,,,,,,,,,Artifact Creature  - Lizard,{3},Common
2,0,Weldfast Wingsmith,Kaladesh,69,Near Mint,English,,,,,,,,,Creature  - Human Artificer,{3}{U},Common
2,0,Welding Sparks,Kaladesh,140,Near Mint,English,,,,,,,,,Instant,{2}{R},Common
7,0,Welkin Tern,Magic 2015 Core Set,84,Near Mint,English,,,,,,,,,Creature  - Bird,{1}{U},Common
1,0,Western Paladin,Seventh Edition,170,Near Mint,English,,,,,,,,0,Creature  - Zombie Knight,{2}{B}{B},Rare
1,0,Whip Silk,Invasion,225,Near Mint,English,,,,,,,,,Enchantment  - Aura,{G},Common
1,0,Whip Vine,Alliances,89,Near Mint,English,,,,,,,,,Creature  - Plant Wall,{2}{G},Common
1,0,Whip Vine,Alliances,90,Near Mint,English,,,,,,,,0,Creature  - Plant Wall,{2}{G},Common
1,0,Whiplash Trap,Duel Decks: Speed vs. Cunning,70,,,,,,,,,,,Instant  - Trap,{3}{U}{U},Common
2,0,Whippoorwill,The Dark,54,Near Mint,English,,,,,,,,,Creature  - Bird,{G},Uncommon
1,0,Whirler Rogue,Magic Origins,83,Near Mint,English,,,,,,,,,Creature  - Human Rogue Artificer,{2}{U}{U},Uncommon
2,0,Whirlwind Adept,Khans of Tarkir,63,Near Mint,English,,,,,,,,,Creature  - Djinn Monk,{4}{U},Common
2,0,Whisk Away,Fate Reforged,57,Near Mint,English,,,,,,,,,Instant,{2}{U},Common
2,0,White Knight,Revised Edition,228,Near Mint,English,,,,,,,,0,Creature  - Human Knight,{W}{W},Uncommon
1,0,Whitemane Lion,Eternal Masters,37,Near Mint,English,,,,,,,,,Creature  - Cat,{1}{W},Common
2,0,Wicker Witch,Shadows over Innistrad,268,Near Mint,English,,,,,,,,,Artifact Creature  - Scarecrow,{3},Common
2,0,Wickerbough Elder,Eventide,80,Near Mint,English,,,,,,,,,Creature  - Treefolk Shaman,{3}{G},Common
2,0,Wild Aesthir,Alliances,154,Near Mint,English,,,,,,,,0,Creature  - Bird,{2}{W},Common
4,0,Wild Celebrants,Theros,147,Near Mint,English,,,,,,,,,Creature  - Satyr,{3}{R}{R},Common
1,0,Wild Elephant,Mirage,152,Near Mint,English,,,,,,,,,Creature  - Elephant,{3}{G},Common
4,0,Wild Growth,Revised Edition,137,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{G},Common
2,0,Wild Growth,Fourth Edition,173,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{G},Common
2,0,Wild Growth,Ice Age,165,Near Mint,English,,,,,,,,0,Enchantment  - Aura,{G},Common
1,0,Wild Growth,Seventh Edition,282,Near Mint,English,,,,,,,,,Enchantment  - Aura,{G},Common
1,0,Wild Guess,Magic 2014 Core Set,161,Near Mint,English,,,,,,,,,Sorcery,{R}{R},Common
4,0,Wild Instincts,Magic Origins,206,Near Mint,English,,,,,,,,,Sorcery,{3}{G},Common
1,0,Wild Pair,Planar Chaos,144,Near Mint,English,,,,,,,,,Enchantment,{4}{G}{G},Rare
1,0,Wild Swing,Shadowmoor,108,Near Mint,English,,,,,,,,,Sorcery,{3}{R},Uncommon
2,0,Wild Wanderer,Kaladesh,173,Near Mint,English,,,,,,,,,Creature  - Elf Druid,{3}{G},Common
1,0,Wilderness Hypnotist,Eventide,32,Near Mint,English,,,,,,,,,Creature  - Merfolk Wizard,{2}{U}{U},Common
1,0,Wildfire Cerberus,Journey into Nyx,116,Near Mint,English,,,,,,,,,Creature  - Hound,{4}{R},Uncommon
1,0,Wildfire Emissary,Mirage,203,Near Mint,English,,,,,,,,0,Creature  - Efreet,{3}{R},Uncommon
2,0,Wildheart Invoker,Rise of the Eldrazi,213,Near Mint,English,,,,,,,,0,Creature  - Elf Shaman,{2}{G}{G},Common
2,0,Will of the Naga,Fate Reforged,58,Near Mint,English,,,,,,,,,Instant,{4}{U}{U},Common
1,1,Will-Forged Golem,Magic 2015 Core Set,239,Near Mint,English,foil,,,,,,,0,Artifact Creature  - Golem,{6},Common
5,0,Will-Forged Golem,Magic 2015 Core Set,239,Near Mint,English,,,,,,,,,Artifact Creature  - Golem,{6},Common
1,0,Will-o'-the-Wisp,Revised Edition,45,Near Mint,English,,,,,,,,0,Creature  - Spirit,{B},Rare
1,0,Will-o'-the-Wisp,Fourth Edition,55,Near Mint,English,,,,,,,,0,Creature  - Spirit,{B},Rare
2,0,Willbender,Duel Decks: Speed vs. Cunning,47,,,,,,,,,,,Creature  - Human Wizard,{1}{U},Uncommon
1,0,Willbender,Legions,58,Near Mint,English,,,,,,,,0,Creature  - Human Wizard,{1}{U},Uncommon
1,0,Willbender,"",,Near Mint,English,,,,,,,,0,Creature  - Human Wizard,{1}{U},Special
1,0,Willow Faerie,Homelands,73,Near Mint,English,,,,,,,,,Creature  - Faerie,{1}{G},Common
3,0,Wily Bandar,Kaladesh,175,Near Mint,English,,,,,,,,,Creature  - Cat Monkey,{G},Common
1,0,Wind Dancer,Seventh Edition,113,Near Mint,English,,,,,,,,,Creature  - Faerie,{1}{U},Uncommon
4,0,Wind Drake,Seventh Edition,114,Near Mint,English,,,,,,,,0,Creature  - Drake,{2}{U},Common
5,0,Wind Drake,Eighth Edition,114,Near Mint,English,,,,,,,,0,Creature  - Drake,{2}{U},Common
1,0,Wind Drake,Ninth Edition,112,Near Mint,English,,,,,,,,0,Creature  - Drake,{2}{U},Common
2,0,Wind Drake,Kaladesh,70,Near Mint,English,,,,,,,,,Creature  - Drake,{2}{U},Common
1,0,Wind Spirit,Ice Age,106,Near Mint,English,,,,,,,,0,Creature  - Elemental Spirit,{4}{U},Uncommon
4,0,Wind Strider,Ixalan,88,Near Mint,English,,,,,,,,,Creature  - Merfolk Wizard,{4}{U},Common
1,0,Windfall,Commander,70,Near Mint,English,,,,,,,,0,Sorcery,{2}{U},Uncommon
1,0,Windreaper Falcon,Mirage,349,Near Mint,English,,,,,,,,,Creature  - Bird,{1}{R}{G},Uncommon
1,0,Windrider Patrol,Battle for Zendikar,89,Near Mint,English,,,,,,,,,Creature  - Merfolk Wizard,{3}{U}{U},Uncommon
4,0,Winds of Rebuke,Amonkhet,76,Near Mint,English,,,,,,,,,Instant,{1}{U},Common
1,0,Windstorm,Magic 2014 Core Set,201,Near Mint,English,,,,,,,,0,Instant,{X}{G},Uncommon
2,0,Wing Puncture,Scars of Mirrodin,133,Near Mint,English,,,,,,,,,Instant,{G},Common
1,0,Wing Snare,Seventh Edition,283,Near Mint,English,,,,,,,,0,Sorcery,{2}{G},Uncommon
1,0,Wing Snare,Eighth Edition,288,Near Mint,English,,,,,,,,,Sorcery,{2}{G},Uncommon
1,0,Wingcrafter,Avacyn Restored,83,Near Mint,English,,,,,,,,0,Creature  - Human Wizard,{U},Common
4,0,Winged Shepherd,Amonkhet,39,Near Mint,English,,,,,,,,,Creature  - Angel,{5}{W},Common
4,0,Winged Sliver,Tempest,106,Near Mint,English,,,,,,,,,Creature  - Sliver,{1}{U},Common
3,0,Wingsteed Rider,Theros,36,Near Mint,English,,,,,,,,,Creature  - Human Knight,{1}{W}{W},Common
1,0,Winnower Patrol,Morningtide,139,Near Mint,English,,,,,,,,,Creature  - Elf Warrior,{2}{G},Common
1,0,Wirewood Pride,Onslaught,303,Near Mint,English,,,,,,,,,Instant,{G},Common
1,0,Wistful Selkie,Eventide,165,Near Mint,English,,,,,,,,,Creature  - Merfolk Wizard,{GU}{GU}{GU},Uncommon
2,0,Witch Hunter,Chronicles,70,Near Mint,English,,,,,,,,0,Creature  - Human Cleric,{2}{W}{W},Uncommon
4,0,Witch's Familiar,Magic 2015 Core Set,123,Near Mint,English,,,,,,,,,Creature  - Frog,{2}{B},Common
2,0,Witches' Eye,Theros,222,Near Mint,English,,,,,,,,,Artifact  - Equipment,{1},Uncommon
1,0,Withering Boon,Mirage,50,Near Mint,English,,,,,,,,,Instant,{1}{B},Uncommon
